"","id","infectionTimes","recoveryTimes","id2"
"157",157,13.5437335242487,20.7028310797612,156
"158",158,14.4454603995226,15.2665354319098,157
"159",159,13.7922625824511,45.2391721208682,157
"160",160,14.365783918934,38.3599603431451,159
"161",161,14.6559395447163,15.9035036751553,160
"162",162,14.6459059625003,16.6991694583324,160
"163",163,14.9916548811993,17.3763471848837,162
"164",164,15.1324879623812,15.5793670736436,162
"165",165,27.6204177301446,27.7029616510368,166
"166",166,27.4843128585857,33.2631965594101,168
"167",167,4.35003966402592,5.76337931745341,7
"168",168,26.9272000855863,30.9446262732489,170
"169",169,29.1718113164163,29.9763067769718,171
"170",170,26.7492358319186,27.7946739374923,172
"171",171,28.969530691254,29.5453625773037,173
"172",172,26.4642491417337,28.9613250872787,173
"173",173,26.1744082098202,30.4672557266198,175
"174",174,25.6159761733467,26.6528597157454,176
"175",175,25.6737564223841,29.2226220718614,174
"176",176,25.3191885530402,27.4492667040796,18
"177",177,25.5793409031881,27.5788676438823,176
"178",178,25.6479947383104,33.5719575384819,176
"179",179,27.0272090418262,30.373920509919,178
"180",180,25.8316096400217,26.1369220971626,178
"181",181,27.2648814145312,27.6535817954819,179
"182",182,29.1798529947762,38.6839070243885,184
"183",183,27.4766291282507,28.0931228318224,181
"184",184,27.9083967654004,32.8227852759606,183
"185",185,30.05834224012,31.2670355548865,184
"186",186,30.5570422352644,31.3980354984393,185
"187",187,30.6663298961719,34.3015223671528,186
"188",188,31.4287985546607,32.1921836727601,187
"189",189,32.0581907262211,36.5704250822042,190
"190",190,31.5876685271283,33.442373899018,188
"191",191,33.2694149207952,40.703644568491,189
"192",192,33.0124056397118,36.8147022491892,190
"193",193,34.0780051315043,36.3905875215681,195
"194",194,34.0064962278335,35.8612459405704,192
"195",195,34.0603408128284,35.2054883112799,194
"196",196,34.1036412716256,37.7386323015437,195
"197",197,34.2692454515169,36.2089777316238,196
"198",198,34.1193499827794,41.5906158125257,196
"199",199,35.7341407851023,36.2770216835148,197
"200",200,37.2681591956719,58.9606224439519,198
"201",201,35.821548928784,40.5352124062846,199
"202",202,37.8491805715283,39.3633292460757,201
"203",203,37.8405673992786,40.1655801201635,201
"204",204,27.5851611546006,28.7842154635159,69
"205",205,28.1233903446258,28.4110160575304,204
"206",206,28.6181918804699,37.1471714580445,204
"207",207,30.47698657096,35.4865857300729,206
"208",208,31.3215702035883,31.6534218247457,207
"209",209,31.4264124874285,36.1610249930713,207
"210",210,31.4382999314583,37.4653523678805,208
"211",211,33.0906024709681,36.8852122022187,209
"212",212,32.6435111124251,53.2395886937247,210
"213",213,32.9989614235421,48.6275670902536,212
"214",214,32.8835513144754,44.8266664715474,212
"215",215,33.9970186956584,41.4341678332824,214
"216",216,33.4665406615586,33.9820039094137,214
"217",217,37.384000769049,38.2919130932267,215
"218",218,39.5484926856591,48.9076447455903,219
"219",219,37.6294814304452,42.9969400714256,217
"220",220,39.5666072117249,41.8889555281917,219
"221",221,40.5513530147995,41.1647330944433,219
"222",222,40.7083990784917,42.3184488510521,220
"223",223,NA,NA,NA
"224",224,NA,NA,NA
"225",225,NA,NA,NA
"226",226,NA,NA,NA
"227",227,NA,NA,NA
"228",228,NA,NA,NA
"229",229,NA,NA,NA
"230",230,NA,NA,NA
"231",231,NA,NA,NA
"232",232,NA,NA,NA
"233",233,NA,NA,NA
"234",234,NA,NA,NA
"235",235,NA,NA,NA
"236",236,NA,NA,NA
"237",237,NA,NA,NA
"238",238,NA,NA,NA
"239",239,NA,NA,NA
"240",240,NA,NA,NA
"241",241,NA,NA,NA
"242",242,NA,NA,NA
"243",243,NA,NA,NA
"244",244,NA,NA,NA
"245",245,NA,NA,NA
"246",246,NA,NA,NA
"247",247,NA,NA,NA
"248",248,NA,NA,NA
"249",249,18.399944990722,20.4174485031483,250
"250",250,18.0920205919324,18.6009493092431,252
"251",251,18.3586918497853,21.5539682106011,250
"252",252,18.071823503451,18.9251333520749,253
"253",253,17.98289587877,19.4650040184094,255
"254",254,18.6724136283389,19.7013683419211,252
"255",255,17.8733844207868,19.1847075703596,257
"256",256,17.9281173680781,18.2861176597088,255
"257",257,16.8170075956812,20.8072239143375,259
"258",258,16.762387286588,19.8459676157003,259
"259",259,15.4223947678532,17.8620681268693,261
"260",260,13.7497242245151,14.2154853357616,261
"261",261,13.4972436814077,17.2060106723085,263
"262",262,14.4322384567445,14.9057480067603,263
"263",263,13.4007243278266,14.6144296905577,264
"264",264,13.3156474585405,15.1179082074119,266
"265",265,NA,NA,NA
"266",266,12.9931194970242,13.6610249735638,268
"267",267,10.3903448747043,10.6618403593081,269
"268",268,12.0936543962434,47.2830654364343,269
"269",269,10.1680751375142,13.1958795451262,270
"270",270,9.95669706348469,11.641121020823,272
"271",271,NA,NA,NA
"272",272,9.90247083490302,11.2364033526532,274
"273",273,7.61914907177764,8.44936353240469,274
"274",274,7.56963021868596,11.474413262086,276
"275",275,7.36002301882722,10.1032284003511,276
"276",276,7.30485433098661,12.857953292061,278
"277",277,8.53278390333564,10.3447772463366,279
"278",278,7.12833408329681,10.516730423534,280
"279",279,6.45268462480823,12.5409818786832,281
"280",280,7.07548821706127,7.51398895311952,279
"281",281,6.3969012188688,8.64001273754321,7
"282",282,NA,NA,NA
"283",283,NA,NA,NA
"284",284,NA,NA,NA
"285",285,NA,NA,NA
"286",286,NA,NA,NA
"287",287,NA,NA,NA
"288",288,NA,NA,NA
"289",289,NA,NA,NA
"290",290,NA,NA,NA
"291",291,NA,NA,NA
"292",292,NA,NA,NA
"293",293,NA,NA,NA
"294",294,NA,NA,NA
"295",295,NA,NA,NA
"296",296,NA,NA,NA
"297",297,NA,NA,NA
"298",298,NA,NA,NA
"299",299,NA,NA,NA
"300",300,NA,NA,NA
"301",301,NA,NA,NA
"302",302,NA,NA,NA
"303",303,NA,NA,NA
"304",304,NA,NA,NA
"305",305,NA,NA,NA
"306",306,NA,NA,NA
"307",307,NA,NA,NA
"308",308,NA,NA,NA
"309",309,NA,NA,NA
"310",310,NA,NA,NA
"311",311,NA,NA,NA
"312",312,NA,NA,NA
"313",313,NA,NA,NA
"314",314,NA,NA,NA
"315",315,NA,NA,NA
"316",316,NA,NA,NA
"317",317,NA,NA,NA
"318",318,NA,NA,NA
"319",319,NA,NA,NA
"320",320,NA,NA,NA
"321",321,NA,NA,NA
"322",322,32.2582347258124,37.2628830332058,323
"323",323,32.2410603907241,33.6342302030721,324
"324",324,32.0780949356419,35.6751547580573,325
"325",325,31.9972848521281,37.5861627270345,327
"326",326,31.5823606484474,46.998742966631,327
"327",327,30.9689753431701,32.9797447040117,328
"328",328,30.8535201507167,33.0728394042317,330
"329",329,25.3643907396641,25.7019040989802,331
"330",330,29.7585888611828,34.2206346104359,331
"331",331,25.342158549529,47.5930472803396,332
"332",332,24.393028076825,26.2276579842114,35
"333",333,31.2902392756195,35.4157812840132,331
"334",334,31.4189551765983,36.33100727505,336
"335",335,32.2182995031712,32.9152105265871,333
"336",336,31.316183124933,31.9705744765709,338
"337",337,31.213907385355,33.8487898742528,339
"338",338,30.8335296482421,33.7488961890681,339
"339",339,30.58347552398,32.5994657626045,340
"340",340,30.2749524839403,38.183640469678,10
"341",341,NA,NA,NA
"342",342,NA,NA,NA
"343",343,NA,NA,NA
"344",344,NA,NA,NA
"345",345,NA,NA,NA
"346",346,NA,NA,NA
"347",347,NA,NA,NA
"348",348,NA,NA,NA
"349",349,NA,NA,NA
"350",350,NA,NA,NA
"351",351,NA,NA,NA
"352",352,NA,NA,NA
"353",353,NA,NA,NA
"354",354,NA,NA,NA
"355",355,NA,NA,NA
"356",356,NA,NA,NA
"357",357,NA,NA,NA
"358",358,NA,NA,NA
"359",359,NA,NA,NA
"360",360,NA,NA,NA
"361",361,NA,NA,NA
"362",362,NA,NA,NA
"363",363,NA,NA,NA
"364",364,NA,NA,NA
"365",365,NA,NA,NA
"366",366,NA,NA,NA
"367",367,NA,NA,NA
"368",368,NA,NA,NA
"369",369,NA,NA,NA
"370",370,NA,NA,NA
"371",371,NA,NA,NA
"372",372,NA,NA,NA
"373",373,NA,NA,NA
"374",374,NA,NA,NA
"375",375,NA,NA,NA
"376",376,NA,NA,NA
"377",377,NA,NA,NA
"378",378,NA,NA,NA
"379",379,25.6585881052612,26.9991776366683,10
"380",380,NA,NA,NA
"381",381,NA,NA,NA
"382",382,NA,NA,NA
"383",383,30.1789584997396,32.0523906094492,330
"384",384,NA,NA,NA
"385",385,NA,NA,NA
"386",386,NA,NA,NA
"387",387,NA,NA,NA
"388",388,NA,NA,NA
"389",389,NA,NA,NA
"390",390,NA,NA,NA
"391",391,NA,NA,NA
"392",392,NA,NA,NA
"393",393,NA,NA,NA
"394",394,NA,NA,NA
"395",395,NA,NA,NA
"396",396,NA,NA,NA
"397",397,NA,NA,NA
"398",398,NA,NA,NA
"399",399,NA,NA,NA
"400",400,NA,NA,NA
"401",401,NA,NA,NA
"402",402,NA,NA,NA
"403",403,NA,NA,NA
"404",404,NA,NA,NA
"405",405,NA,NA,NA
"406",406,NA,NA,NA
"407",407,NA,NA,NA
"408",408,NA,NA,NA
"409",409,NA,NA,NA
"410",410,NA,NA,NA
"411",411,NA,NA,NA
"412",412,NA,NA,NA
"413",413,NA,NA,NA
"414",414,NA,NA,NA
"415",415,NA,NA,NA
"416",416,NA,NA,NA
"417",417,NA,NA,NA
"418",418,NA,NA,NA
"419",419,NA,NA,NA
"420",420,NA,NA,NA
"421",421,NA,NA,NA
"422",422,NA,NA,NA
"423",423,NA,NA,NA
"424",424,NA,NA,NA
"425",425,NA,NA,NA
"426",426,NA,NA,NA
"427",427,NA,NA,NA
"428",428,NA,NA,NA
"429",429,NA,NA,NA
"430",430,NA,NA,NA
"431",431,NA,NA,NA
"432",432,NA,NA,NA
"433",433,NA,NA,NA
"434",434,24.5154677289179,25.5086563225723,33
"435",435,NA,NA,NA
"436",436,NA,NA,NA
"437",437,NA,NA,NA
"438",438,NA,NA,NA
"439",439,NA,NA,NA
"440",440,NA,NA,NA
"441",441,NA,NA,NA
"442",442,NA,NA,NA
"443",443,NA,NA,NA
"444",444,NA,NA,NA
"445",445,NA,NA,NA
"446",446,NA,NA,NA
"447",447,23.8542819747231,32.135700811089,34
"448",448,NA,NA,NA
"449",449,22.3225098181396,29.3651097286498,450
"450",450,22.2546614960746,22.9619093301343,452
"451",451,NA,NA,NA
"452",452,21.3134290816068,23.0685131663554,47
"453",453,NA,NA,NA
"454",454,NA,NA,NA
"455",455,NA,NA,NA
"456",456,NA,NA,NA
"457",457,NA,NA,NA
"458",458,NA,NA,NA
"459",459,NA,NA,NA
"460",460,NA,NA,NA
"461",461,NA,NA,NA
"462",462,NA,NA,NA
"463",463,NA,NA,NA
"464",464,NA,NA,NA
"465",465,NA,NA,NA
"466",466,NA,NA,NA
"467",467,NA,NA,NA
"468",468,NA,NA,NA
"469",469,NA,NA,NA
"470",470,NA,NA,NA
"471",471,NA,NA,NA
"472",472,NA,NA,NA
"473",473,NA,NA,NA
"474",474,NA,NA,NA
"475",475,NA,NA,NA
"476",476,NA,NA,NA
"477",477,NA,NA,NA
"478",478,NA,NA,NA
"479",479,NA,NA,NA
"480",480,50.7632711006264,52.493022016252,482
"481",481,49.8917568243866,50.7206023579234,482
"482",482,49.6653730398171,52.791494986177,484
"483",483,47.3340220555119,48.324452778433,485
"484",484,46.7006818707633,49.8286697462532,485
"485",485,45.1155731508655,60.4732174637314,487
"486",486,23.006133894018,30.3051491088401,49
"487",487,44.6202053060132,49.6608429363463,489
"488",488,44.686109713105,45.4339255976091,489
"489",489,44.5239383058125,46.6559650723693,491
"490",490,44.5873485950851,47.8241425596899,491
"491",491,43.9598427709199,56.8688561745799,493
"492",492,44.0501235633582,64.8593568531118,491
"493",493,43.8491981753291,44.3438908995119,495
"494",494,44.9764159951618,60.7068332986057,492
"495",495,43.8307474245088,57.5620243416232,497
"496",496,49.1564403692548,55.6791845960294,494
"497",497,43.0312623658423,44.9285253159237,499
"498",498,14.9794478523688,17.5135904402814,500
"499",499,31.2679117936839,44.4879027427888,186
"500",500,2.02236785850835,42.4615267149898,2
